INPUT:audio	INPUT:image	OUTPUT:recording	OUTPUT:result_3d_question	OUTPUT:result_1st_question	OUTPUT:result_2nd_question	OUTPUT:result_4th_question	GOLDEN:result_3d_question	GOLDEN:result_1st_question	GOLDEN:result_2nd_question	GOLDEN:result_4th_question	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ACCEPT:verdict	ACCEPT:comment
https://storage.yandexcloud.net/toloka-chebotarev/TextD_1.2.mp4	https://storage.yandexcloud.net/toloka-chebotarev/3.png	eu.2e046e37-a3db-460f-ac44-163b74a4e03b	Yes	No	Yes	No							https://platform.toloka.ai/task/42956859/00028f783b--6628f8ad50de4e597ce51f48	00028f783b--6628f7d150de4e597ce50d6c	00028f783b--6628f8ad50de4e597ce51f48	573e0047173faab18e91870dbcb2c4ba	APPROVED	2024-04-24T12:18:53.604	+	
https://storage.yandexcloud.net/toloka-chebotarev/TextD_0.5.mp4	https://storage.yandexcloud.net/toloka-chebotarev/9.png	eu.b069ba67-2332-45e0-b849-e5225a7b5c3d	No	No	Yes	Yes							https://platform.toloka.ai/task/42956859/00028f783b--6628f8b4a7929763eaab5a89	00028f783b--6628f7d150de4e597ce50dac	00028f783b--6628f8b4a7929763eaab5a89	ead7a98dd7812c3d9532afefef00f9f6	APPROVED	2024-04-24T12:19:00.246	+	
https://storage.yandexcloud.net/toloka-chebotarev/TextD_1.2.mp4	https://storage.yandexcloud.net/toloka-chebotarev/3.png	eu.2e1fc8be-c316-459e-8986-a5a685465414	Yes	No	Yes	No							https://platform.toloka.ai/task/42956859/00028f783b--6628f8c350de4e597ce52101	00028f783b--6628f7d150de4e597ce50d6c	00028f783b--6628f8c350de4e597ce52101	52ad0125c052397fc32d4ec11183a430	APPROVED	2024-04-24T12:19:15.558	+	
https://storage.yandexcloud.net/toloka-chebotarev/TextD_0.5.mp4	https://storage.yandexcloud.net/toloka-chebotarev/9.png	eu.b1876d13-75fb-4667-9b1b-840903bf9089	No	No	Yes	Yes							https://platform.toloka.ai/task/42956859/00028f783b--6628f8cbc56ff7683381e9cc	00028f783b--6628f7d150de4e597ce50dac	00028f783b--6628f8cbc56ff7683381e9cc	f91d95a62d1c07da5f4ddae20e7e6b14	APPROVED	2024-04-24T12:19:23.976	+	
https://storage.yandexcloud.net/toloka-chebotarev/TextD_0.5.mp4	https://storage.yandexcloud.net/toloka-chebotarev/2.png	eu.a9e13504-550c-4e72-95eb-163439f15788	No	No	Yes	Yes							https://platform.toloka.ai/task/42956859/00028f783b--6628f8d1a7929763eaab5c82	00028f783b--6628f7d150de4e597ce50d58	00028f783b--6628f8d1a7929763eaab5c82	88068638195ce4efc7331d5bd197d567	APPROVED	2024-04-24T12:19:29.625	+	
https://storage.yandexcloud.net/toloka-chebotarev/TextD_1.2.mp4	https://storage.yandexcloud.net/toloka-chebotarev/3.png	eu.bccb1e8a-29dd-4144-ab54-20edecc36c9a	Yes	Yes	Yes	No							https://platform.toloka.ai/task/42956859/00028f783b--6628f8d4da89fd4d182a7d8c	00028f783b--6628f7d150de4e597ce50d6c	00028f783b--6628f8d4da89fd4d182a7d8c	49afc5bc9a5d286ffb0dbd0d197c52c0	APPROVED	2024-04-24T12:19:32.750	+	
https://storage.yandexcloud.net/toloka-chebotarev/TextD_0.5.mp4	https://storage.yandexcloud.net/toloka-chebotarev/9.png	eu.323969fa-4a83-484e-b9c3-a2694d04f1dc	No	No	Yes	Yes							https://platform.toloka.ai/task/42956859/00028f783b--6628f8d750de4e597ce52250	00028f783b--6628f7d150de4e597ce50dac	00028f783b--6628f8d750de4e597ce52250	3a65cde2fe52f27a7bdf0dc6037605f8	APPROVED	2024-04-24T12:19:35.769	+	
https://storage.yandexcloud.net/toloka-chebotarev/TextD_0.5.mp4	https://storage.yandexcloud.net/toloka-chebotarev/9.png	eu.892ec0d6-562b-43c8-986c-c22e04923007	No	No	Yes	Yes							https://platform.toloka.ai/task/42956859/00028f783b--6628f8ec03efe44efd8832c2	00028f783b--6628f7d150de4e597ce50dac	00028f783b--6628f8ec03efe44efd8832c2	22a355dfd25cec373fa6b6d0fb655439	APPROVED	2024-04-24T12:19:56.520	+	
https://storage.yandexcloud.net/toloka-chebotarev/TextD_0.5.mp4	https://storage.yandexcloud.net/toloka-chebotarev/2.png	eu.92978abe-d427-4a3f-8aef-8db8a9209d00	No	Yes	Yes	Yes							https://platform.toloka.ai/task/42956859/00028f783b--6628f8fec56ff7683381ed16	00028f783b--6628f7d150de4e597ce50d58	00028f783b--6628f8fec56ff7683381ed16	3c16491f6215e17986c4741f6b98965f	APPROVED	2024-04-24T12:20:14.178	+	
https://storage.yandexcloud.net/toloka-chebotarev/TextD_0.5.mp4	https://storage.yandexcloud.net/toloka-chebotarev/9.png	eu.16f8d21b-fdbc-4bfb-bf28-2aa033d7e4a9	No	Yes	Yes	Yes							https://platform.toloka.ai/task/42956859/00028f783b--6628f90350de4e597ce52557	00028f783b--6628f7d150de4e597ce50dac	00028f783b--6628f90350de4e597ce52557	45445fd4e757366bedb370e265afd245	APPROVED	2024-04-24T12:20:19.101	+	
